Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.0193519592285156	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
2.718113899230957	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
3.312278985977173	2	34.931034	19.55352	87.0	10.0	34.93103448275862	19.553518132132606	1013	3079
3.8563151359558105	3	42.25	23.542957	115.0	15.0	42.25	23.54295719176615	1014	4093
4.500222206115723	4	51.6	21.159868	117.0	21.0	51.6	21.15986767444447	1032	5125
5.032119989395142	5	52.736843	12.497756	86.0	37.0	52.73684210526316	12.497756031271154	1002	6127
5.6748011112213135	6	55.77778	18.686167	95.0	33.0	55.77777777777778	18.686167062995366	1004	7131
6.42999792098999	7	70.2	34.618298	134.0	32.0	70.2	34.61829959236396	1053	8184
7.11543607711792	8	60.47059	23.519999	113.0	28.0	60.470588235294116	23.519998116893742	1028	9212
8.043529272079468	9	71.066666	27.081278	153.0	41.0	71.06666666666666	27.081276845000414	1066	10278
9.193125009536743	10	72.42857	20.465002	110.0	46.0	72.42857142857143	20.4650024805914	1014	11292
9.969083070755005	11	77.84615	30.571093	152.0	37.0	77.84615384615384	30.571092816193723	1012	12304
10.875530242919922	12	83.916664	23.023388	119.0	54.0	83.91666666666667	23.023387867316334	1007	13311
11.688628911972046	13	100.0	33.647907	141.0	36.0	100.0	33.647909566298736	1100	14411
12.563843011856079	14	111.22222	27.107924	145.0	51.0	111.22222222222223	27.107923309852406	1001	15412
13.363884925842285	15	112.44444	27.345978	150.0	62.0	112.44444444444444	27.345977202063974	1012	16424
14.255145072937012	16	146.14285	44.79614	200.0	66.0	146.14285714285714	44.79613685967821	1023	17447
15.127264022827148	17	166.83333	29.728868	200.0	121.0	166.83333333333334	29.72886737761053	1001	18448
16.453208923339844	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	19648
17.492127895355225	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	20848
18.654047966003418	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22048
19.998262882232666	21	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	23223
21.32257914543152	22	190.16667	21.988	200.0	141.0	190.16666666666666	21.988001778747932	1141	24364
22.446369886398315	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25564
23.495952129364014	24	196.0	4.041452	200.0	191.0	196.0	4.041451884327381	1176	26740
24.471686124801636	25	176.0	26.0832	200.0	136.0	176.0	26.083200212652844	1056	27796
25.656355142593384	26	179.5	20.50813	200.0	143.0	179.5	20.508128469788105	1077	28873
26.989724159240723	27	179.33333	28.81936	200.0	119.0	179.33333333333334	28.819360776317637	1076	29949
28.310290098190308	28	161.57143	46.95851	200.0	84.0	161.57142857142858	46.958514039696006	1131	31080
29.412719011306763	29	183.16667	27.11959	200.0	127.0	183.16666666666666	27.11959111458398	1099	32179
30.43989396095276	30	148.28572	46.689594	200.0	70.0	148.28571428571428	46.68959592186399	1038	33217
31.529276132583618	31	196.5	7.826238	200.0	179.0	196.5	7.826237921249264	1179	34396
32.75383996963501	32	195.5	10.062305	200.0	173.0	195.5	10.062305898749054	1173	35569
33.82862401008606	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36769
35.01930212974548	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	37969
36.00700521469116	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	39169
37.021876096725464	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	40369
38.033300161361694	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	41569
39.19296097755432	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42769
40.34492802619934	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43969
41.39489197731018	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	45169
42.41964507102966	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	46369
43.45553708076477	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	47569
44.64931130409241	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	48769
45.749006032943726	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	49969
46.802072048187256	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	51169
47.79338312149048	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	52369
48.86753511428833	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	53569
49.90059304237366	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	54769
50.8033390045166	49	176.5	52.547596	200.0	59.0	176.5	52.547597471245055	1059	55828
51.529768228530884	50	100.1	63.30316	200.0	30.0	100.1	63.303159478812745	1001	56829
52.0916211605072	51	42.333332	28.223316	125.0	11.0	42.333333333333336	28.22331581433258	1016	57845
52.659568071365356	52	35.344826	18.596024	103.0	9.0	35.3448275862069	18.59602453264002	1025	58870
53.26924419403076	53	43.913044	25.500067	115.0	11.0	43.91304347826087	25.500064865183077	1010	59880
53.94526815414429	54	65.47059	28.61328	119.0	26.0	65.47058823529412	28.613278791207957	1113	60993
54.84417414665222	55	99.666664	59.11054	200.0	30.0	99.66666666666667	59.110536755772706	1196	62189
55.77175211906433	56	186.5	30.186918	200.0	119.0	186.5	30.18691769624716	1119	63308
56.822402000427246	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	64508
57.8359260559082	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	65708
58.91396403312683	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	66908
60.10285711288452	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	68108
61.12413215637207	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	69308
62.15720224380493	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	70508
63.199657917022705	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	71708
64.2270200252533	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	72908
65.2856969833374	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	74108
66.31723308563232	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	75308
67.38511109352112	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	76508
68.58023118972778	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	77708
69.63786506652832	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	78908
70.6295530796051	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	80108
71.65150713920593	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	81308
72.6977550983429	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	82508
73.72662711143494	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	83708
74.75932216644287	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	84908
