Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.19805383682251	0	19.168583	8.522807	51.0	9.0	19.168582375478927	8.522807439414818	5003	5003
7.121073961257935	1	27.320652	13.883067	88.0	9.0	27.320652173913043	13.883067870168778	5027	10030
9.808173656463623	2	35.74286	17.97831	105.0	11.0	35.74285714285714	17.978308925945587	5004	15034
12.71601676940918	3	45.162163	20.133135	112.0	17.0	45.16216216216216	20.133133705474968	5013	20047
15.700626850128174	4	51.0101	22.958239	139.0	20.0	51.01010101010101	22.958238304591298	5050	25097
18.71157670021057	5	55.04348	23.007519	171.0	16.0	55.04347826086956	23.007519112841965	5064	30161
21.849674940109253	6	55.252747	22.206125	129.0	24.0	55.252747252747255	22.206123997718578	5028	35189
25.019418716430664	7	64.34615	26.192007	144.0	24.0	64.34615384615384	26.192006474415408	5019	40208
28.02711772918701	8	64.24359	25.25368	163.0	26.0	64.24358974358974	25.253680055479244	5011	45219
31.036739826202393	9	73.08696	24.792904	177.0	37.0	73.08695652173913	24.792904040011933	5043	50262
33.980538845062256	10	73.54412	18.378723	122.0	36.0	73.54411764705883	18.378723171045475	5001	55263
37.074591875076294	11	80.4127	28.84806	182.0	39.0	80.41269841269842	28.848061154973802	5066	60329
40.26097369194031	12	85.01695	31.519966	188.0	32.0	85.01694915254237	31.519964900083554	5016	65345
43.44774770736694	13	85.50848	20.855738	149.0	45.0	85.50847457627118	20.855737641913716	5045	70390
46.81904888153076	14	98.01923	31.207428	200.0	48.0	98.01923076923077	31.20742662142076	5097	75487
50.36271286010742	15	128.61539	41.53381	200.0	52.0	128.6153846153846	41.53380790646393	5016	80503
54.319519996643066	16	166.86667	35.357918	200.0	60.0	166.86666666666667	35.3579159767968	5006	85509
58.4851279258728	17	195.3077	14.290311	200.0	137.0	195.30769230769232	14.29031202428692	5078	90587
62.771275997161865	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	95787
66.96578192710876	19	195.92308	15.985385	200.0	120.0	195.92307692307693	15.985385337197794	5094	100881
71.29362988471985	20	194.03847	16.605099	200.0	142.0	194.03846153846155	16.605098311688142	5045	105926
75.36430883407593	21	193.07692	18.29023	200.0	122.0	193.07692307692307	18.290230845418495	5020	110946
79.52033877372742	22	187.55556	29.726322	200.0	79.0	187.55555555555554	29.72632370454938	5064	116010
