Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.199028968811035	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
2.9333670139312744	1	25.4	12.397177	58.0	10.0	25.4	12.397177098033245	1016	2018
3.499539852142334	2	41.32	17.656094	73.0	13.0	41.32	17.65609243292524	1033	3051
4.058506965637207	3	52.842106	15.748896	84.0	22.0	52.8421052631579	15.74889522573012	1004	4055
4.681692838668823	4	77.84615	25.692999	125.0	35.0	77.84615384615384	25.69299860885827	1012	5067
5.363816976547241	5	69.3125	21.388428	110.0	32.0	69.3125	21.38842779986411	1109	6176
6.060135841369629	6	98.36364	34.85104	161.0	48.0	98.36363636363636	34.85104074948572	1082	7258
6.818940877914429	7	99.454544	37.565372	199.0	50.0	99.45454545454545	37.56537002071707	1094	8352
7.528976917266846	8	114.22222	33.5949	180.0	54.0	114.22222222222223	33.59489967168554	1028	9380
8.279439926147461	9	144.85715	20.46899	184.0	122.0	144.85714285714286	20.468990982379538	1014	10394
9.083878755569458	10	168.66667	28.668604	200.0	112.0	168.66666666666666	28.66860458565936	1012	11406
9.930836915969849	11	156.14285	25.952864	200.0	122.0	156.14285714285714	25.952861507127942	1093	12499
10.860644102096558	12	185.33333	26.379707	200.0	127.0	185.33333333333334	26.37970600459544	1112	13611
11.753084897994995	13	184.83333	23.240889	200.0	139.0	184.83333333333334	23.240888298188793	1109	14720
12.707947015762329	14	188.0	19.899748	200.0	146.0	188.0	19.8997487421324	1128	15848
13.730509042739868	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	17048
14.718405961990356	16	194.16667	13.04373	200.0	165.0	194.16666666666666	13.043729868748771	1165	18213
15.698258876800537	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19413
16.67085576057434	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20613
17.743844985961914	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21813
18.788697957992554	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	23013
19.758214712142944	21	190.5	13.060756	200.0	165.0	190.5	13.060755465643377	1143	24156
20.625074863433838	22	155.85715	21.852942	200.0	130.0	155.85714285714286	21.852940772540506	1091	25247
21.544842958450317	23	162.71428	20.713793	200.0	131.0	162.71428571428572	20.713793097590695	1139	26386
22.353500843048096	24	144.57143	26.954233	177.0	105.0	144.57142857142858	26.95423180587601	1012	27398
23.166919946670532	25	134.75	27.063583	188.0	97.0	134.75	27.063582541858718	1078	28476
24.02152180671692	26	134.875	30.989666	200.0	104.0	134.875	30.989665616137263	1079	29555
24.81585192680359	27	147.28572	26.173674	200.0	119.0	147.28571428571428	26.1736742642258	1031	30586
25.750314950942993	28	161.85715	28.180178	200.0	121.0	161.85714285714286	28.18017829928675	1133	31719
26.69405484199524	29	186.0	16.583124	200.0	159.0	186.0	16.583123951777	1116	32835
