Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.202786207199097	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
7.153194189071655	1	26.21875	15.045558	113.0	8.0	26.21875	15.045557985803207	5034	10048
9.94685435295105	2	44.008774	22.593857	153.0	10.0	44.00877192982456	22.593857111914247	5017	15065
13.04787302017212	3	60.035713	23.832474	160.0	16.0	60.035714285714285	23.832474058055556	5043	20108
16.376566171646118	4	77.44615	36.62493	168.0	30.0	77.44615384615385	36.62493088225802	5034	25142
20.221997261047363	5	105.375	45.51585	200.0	34.0	105.375	45.51585117663223	5058	30200
24.41554307937622	6	137.72974	37.771465	200.0	39.0	137.72972972972974	37.77146688623258	5096	35296
28.412408113479614	7	145.37143	34.940018	200.0	78.0	145.37142857142857	34.940018574110454	5088	40384
32.23551535606384	8	157.53125	33.884903	200.0	93.0	157.53125	33.88490111299574	5041	45425
36.29738926887512	9	174.58621	32.8534	200.0	110.0	174.58620689655172	32.853401903712324	5063	50488
40.65065813064575	10	199.11539	4.4230766	200.0	177.0	199.1153846153846	4.423076923076923	5177	55665
44.94257926940918	11	197.76923	7.772277	200.0	168.0	197.76923076923077	7.772276630670619	5142	60807
49.26200032234192	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	66007
53.69840431213379	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71207
57.95050811767578	14	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	76363
62.13870120048523	15	197.15384	14.230769	200.0	126.0	197.15384615384616	14.230769230769232	5126	81489
66.47023916244507	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86689
71.00793719291687	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91889
75.26334118843079	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97089
79.57317924499512	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	102289
83.81029033660889	20	198.23077	8.846153	200.0	154.0	198.23076923076923	8.846153846153847	5154	107443
88.00076127052307	21	195.42308	14.7913	200.0	128.0	195.42307692307693	14.791299617636653	5081	112524
92.10888338088989	22	196.15384	7.2041245	200.0	178.0	196.15384615384616	7.204124393985967	5100	117624
96.22574639320374	23	182.82143	16.294289	200.0	125.0	182.82142857142858	16.29428815660912	5119	122743
100.17798829078674	24	173.44827	20.099043	200.0	109.0	173.44827586206895	20.099041333968884	5030	127773
104.13696312904358	25	163.96774	33.2745	200.0	22.0	163.96774193548387	33.2745023674941	5083	132856
108.19622421264648	26	173.75862	20.682585	200.0	103.0	173.75862068965517	20.68258499886883	5039	137895
112.28973436355591	27	160.71875	14.729296	189.0	120.0	160.71875	14.729295585244394	5143	143038
116.3354742527008	28	157.53125	19.220732	200.0	108.0	157.53125	19.22073160515749	5041	148079
120.30786633491516	29	153.0303	14.298728	182.0	119.0	153.03030303030303	14.298728166550335	5050	153129
124.85495328903198	30	163.03226	17.218676	189.0	128.0	163.03225806451613	17.21867678960888	5054	158183
129.119469165802	31	168.16667	14.144689	199.0	140.0	168.16666666666666	14.144688834407853	5045	163228
133.35470414161682	32	175.7931	14.9051695	200.0	152.0	175.79310344827587	14.90516992082307	5098	168326
137.7754282951355	33	188.85185	12.69209	200.0	156.0	188.85185185185185	12.692090577887923	5099	173425
142.20964121818542	34	193.23077	8.692648	200.0	174.0	193.23076923076923	8.692648053241015	5024	178449
146.75858116149902	35	198.92308	3.0118113	200.0	186.0	198.92307692307693	3.0118110693002906	5172	183621
151.3652012348175	36	199.3077	3.085565	200.0	184.0	199.30769230769232	3.0855647877125505	5182	188803
155.90404629707336	37	199.26923	2.822406	200.0	186.0	199.26923076923077	2.822406124454974	5181	193984
160.45049118995667	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199184
164.9770543575287	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204384
169.80652332305908	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209584
174.57327222824097	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214784
179.20633721351624	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	219984
184.01807618141174	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	225184
188.71295022964478	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230384
193.33645820617676	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	235584
197.96320223808289	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240784
202.65409016609192	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245984
207.26712822914124	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	251184
211.83866810798645	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256384
216.49383521080017	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261584
220.99642705917358	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	266784
225.77470636367798	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271984
230.35022020339966	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277184
235.02253127098083	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282384
239.6021192073822	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	287584
244.19490933418274	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	292784
248.80714535713196	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	297984
253.3645203113556	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	303184
257.99971413612366	59	200.0	0.0	200.0	200.0	200.0	0.0	5200	308384
