Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.657021999359131	0	-1195.32	21.56028	-1169.2684	-1222.0664	200.0	0.0	600	600
3.440991163253784	1	-1191.9948	25.385414	-1165.6719	-1226.2976	200.0	0.0	600	1200
4.010556221008301	2	-1289.7727	33.36765	-1252.7249	-1333.6085	200.0	0.0	600	1800
4.570314168930054	3	-1289.86	12.525862	-1273.9454	-1304.5546	200.0	0.0	600	2400
5.14902925491333	4	-1283.5664	22.262829	-1260.0859	-1313.4712	200.0	0.0	600	3000
5.700185298919678	5	-1277.4152	37.77096	-1224.0132	-1305.1853	200.0	0.0	600	3600
6.2488062381744385	6	-1343.1962	12.848129	-1325.3259	-1354.9778	200.0	0.0	600	4200
6.802317142486572	7	-1287.7404	53.937626	-1214.7755	-1343.4841	200.0	0.0	600	4800
7.363637208938599	8	-1377.775	63.035255	-1305.0884	-1458.8135	200.0	0.0	600	5400
7.928491115570068	9	-1379.4442	20.43225	-1361.6987	-1408.0663	200.0	0.0	600	6000
8.482623100280762	10	-1457.2177	28.079966	-1426.0907	-1494.1367	200.0	0.0	600	6600
9.036030054092407	11	-1521.2562	14.611944	-1509.3074	-1541.8313	200.0	0.0	600	7200
9.60425615310669	12	-1537.234	18.738382	-1521.0575	-1563.5001	200.0	0.0	600	7800
10.15897822380066	13	-1522.3593	38.564526	-1469.0209	-1558.8823	200.0	0.0	600	8400
10.729955196380615	14	-1570.6753	27.001339	-1532.5696	-1591.867	200.0	0.0	600	9000
11.31170105934143	15	-1592.8558	29.126825	-1553.9983	-1624.1221	200.0	0.0	600	9600
12.052343130111694	16	-1622.9911	30.118948	-1580.444	-1646.0063	200.0	0.0	600	10200
12.752809047698975	17	-1567.997	79.14693	-1462.2424	-1652.6287	200.0	0.0	600	10800
13.474284172058105	18	-1603.2617	33.148113	-1559.3645	-1639.4572	200.0	0.0	600	11400
14.053982019424438	19	-1607.7955	30.625746	-1579.1736	-1650.2578	200.0	0.0	600	12000
14.800610065460205	20	-1604.7701	4.079663	-1599.2191	-1608.9075	200.0	0.0	600	12600
15.432373046875	21	-1599.2665	38.200245	-1548.0615	-1639.783	200.0	0.0	600	13200
16.04586124420166	22	-1629.3876	29.994713	-1587.3337	-1655.2241	200.0	0.0	600	13800
16.651406288146973	23	-1609.1207	33.75279	-1573.7961	-1654.586	200.0	0.0	600	14400
