Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4708209037780762	0	-1223.8068	0.0	-1223.8068	-1223.8068	200.0	0.0	200	200
1.899064064025879	1	-1796.5984	0.0	-1796.5984	-1796.5984	200.0	0.0	200	400
2.0960259437561035	2	-1199.0906	0.0	-1199.0906	-1199.0906	200.0	0.0	200	600
2.275412082672119	3	-1561.7262	0.0	-1561.7262	-1561.7262	200.0	0.0	200	800
2.4653358459472656	4	-1489.0564	0.0	-1489.0564	-1489.0564	200.0	0.0	200	1000
2.663846015930176	5	-1074.9373	0.0	-1074.9373	-1074.9373	200.0	0.0	200	1200
2.863585948944092	6	-1614.4469	0.0	-1614.4469	-1614.4469	200.0	0.0	200	1400
3.0704119205474854	7	-1649.5393	0.0	-1649.5393	-1649.5393	200.0	0.0	200	1600
3.2639310359954834	8	-1723.0511	0.0	-1723.0511	-1723.0511	200.0	0.0	200	1800
3.469006061553955	9	-1741.099	0.0	-1741.099	-1741.099	200.0	0.0	200	2000
3.672528028488159	10	-1711.6194	0.0	-1711.6194	-1711.6194	200.0	0.0	200	2200
3.882918119430542	11	-1633.793	0.0	-1633.793	-1633.793	200.0	0.0	200	2400
4.07226300239563	12	-1250.9082	0.0	-1250.9082	-1250.9082	200.0	0.0	200	2600
4.260403156280518	13	-1080.1459	0.0	-1080.1459	-1080.1459	200.0	0.0	200	2800
4.4492199420928955	14	-1753.1656	0.0	-1753.1656	-1753.1656	200.0	0.0	200	3000
4.653234004974365	15	-1371.98	0.0	-1371.98	-1371.98	200.0	0.0	200	3200
4.851257085800171	16	-1329.0984	0.0	-1329.0984	-1329.0984	200.0	0.0	200	3400
5.047944068908691	17	-1186.3505	0.0	-1186.3505	-1186.3505	200.0	0.0	200	3600
5.25159215927124	18	-1724.3292	0.0	-1724.3292	-1724.3292	200.0	0.0	200	3800
5.435997009277344	19	-1557.2	0.0	-1557.2	-1557.2	200.0	0.0	200	4000
5.6510491371154785	20	-1284.7358	0.0	-1284.7358	-1284.7358	200.0	0.0	200	4200
5.85014796257019	21	-1556.2129	0.0	-1556.2129	-1556.2129	200.0	0.0	200	4400
6.0461530685424805	22	-998.7046	0.0	-998.7046	-998.7046	200.0	0.0	200	4600
6.24541711807251	23	-1803.3143	0.0	-1803.3143	-1803.3143	200.0	0.0	200	4800
6.431350946426392	24	-1657.9048	0.0	-1657.9048	-1657.9048	200.0	0.0	200	5000
6.644027948379517	25	-977.9341	0.0	-977.9341	-977.9341	200.0	0.0	200	5200
6.843429088592529	26	-1489.5874	0.0	-1489.5874	-1489.5874	200.0	0.0	200	5400
7.042281866073608	27	-1754.4504	0.0	-1754.4504	-1754.4504	200.0	0.0	200	5600
7.233038902282715	28	-1659.1125	0.0	-1659.1125	-1659.1125	200.0	0.0	200	5800
7.4351420402526855	29	-1539.5305	0.0	-1539.5305	-1539.5305	200.0	0.0	200	6000
7.673573017120361	30	-1732.7236	0.0	-1732.7236	-1732.7236	200.0	0.0	200	6200
7.884660005569458	31	-1636.9879	0.0	-1636.9879	-1636.9879	200.0	0.0	200	6400
8.080310821533203	32	-1566.6245	0.0	-1566.6245	-1566.6245	200.0	0.0	200	6600
8.273473978042603	33	-1293.7896	0.0	-1293.7896	-1293.7896	200.0	0.0	200	6800
8.466535091400146	34	-1384.8398	0.0	-1384.8398	-1384.8398	200.0	0.0	200	7000
8.67550802230835	35	-1333.9412	0.0	-1333.9412	-1333.9412	200.0	0.0	200	7200
8.876994848251343	36	-1725.0146	0.0	-1725.0146	-1725.0146	200.0	0.0	200	7400
9.0868661403656	37	-863.6293	0.0	-863.6293	-863.6293	200.0	0.0	200	7600
9.299180030822754	38	-1621.5664	0.0	-1621.5664	-1621.5664	200.0	0.0	200	7800
9.499032020568848	39	-1549.495	0.0	-1549.495	-1549.495	200.0	0.0	200	8000
9.721740007400513	40	-1696.2029	0.0	-1696.2029	-1696.2029	200.0	0.0	200	8200
9.92490005493164	41	-1648.4303	0.0	-1648.4303	-1648.4303	200.0	0.0	200	8400
10.12302303314209	42	-1163.7511	0.0	-1163.7511	-1163.7511	200.0	0.0	200	8600
10.33375883102417	43	-1257.6987	0.0	-1257.6987	-1257.6987	200.0	0.0	200	8800
10.547299861907959	44	-1800.7136	0.0	-1800.7136	-1800.7136	200.0	0.0	200	9000
10.770462036132812	45	-1801.4774	0.0	-1801.4774	-1801.4774	200.0	0.0	200	9200
10.97764801979065	46	-1129.697	0.0	-1129.697	-1129.697	200.0	0.0	200	9400
